-4.38	-4.85	-4.75	-4.26	-4.85	-4.42	4.19	4.96	4.35	-4.90	-4.64	-4.94	-4.90	4.26	4.81	-4.79	-4.32	4.04
-4.61	-4.78	-4.60	-4.59	-4.16	4.76	-4.76	4.10	4.39	4.93	-4.21	-4.64	-4.83	4.47	4.57	-4.67	4.65	-4.92
-4.26	4.32	-4.85	-4.42	-4.56	-4.68	-4.68	4.44	4.46	-4.15	-4.05	4.37	-4.32	4.49	4.11	-4.76	4.52	4.47
-4.37	-4.61	-4.79	-4.06	-4.15	-4.11	-4.99	4.24	4.52	4.90	4.60	-4.37	-4.65	4.57	4.45	4.43	4.99	4.47
-4.84	-4.99	-4.18	4.40	-4.07	-4.28	-4.78	4.01	-4.09	4.56	-4.67	-4.01	-4.10	-4.39	4.74	-4.60	-4.70	4.57
-4.57	-4.35	-4.24	-4.83	4.36	-4.52	-4.07	4.42	4.93	4.63	-4.42	-4.00	-4.57	4.11	-4.17	-4.02	-4.02	4.07
-4.92	4.05	-4.80	-4.19	-4.68	-4.08	-4.17	4.15	-4.71	4.03	-4.31	4.40	-4.95	4.15	4.13	-4.72	4.32	4.12
-4.03	-4.71	-4.30	-4.37	-4.15	4.31	-4.08	4.20	-4.61	4.32	4.11	-4.83	-4.03	4.62	4.80	-4.05	4.04	-4.53
-4.64	-4.78	4.68	-4.31	-4.62	-4.85	-4.68	-4.46	-4.43	-4.78	-4.65	-4.80	-4.57	4.38	4.37	-4.45	4.04	-4.86
-4.54	-4.63	-4.76	-4.64	-4.95	4.86	-4.32	4.84	4.69	-4.93	4.13	-4.76	-4.97	4.73	4.18	-4.53	4.79	-4.33
-4.15	-4.01	-4.90	-4.17	4.73	-4.69	-4.31	4.75	-4.07	4.85	-4.07	-4.93	-4.87	4.91	-4.80	-4.15	-4.79	4.89
-4.45	-4.05	-4.19	4.04	-4.41	-4.52	-4.17	4.31	4.62	-4.92	-4.22	-4.57	-4.96	-4.37	4.12	-4.80	-4.87	4.43
-4.67	-4.44	-4.76	-4.36	-4.05	-4.51	-4.18	4.94	4.99	-4.09	-4.93	-4.38	-4.40	4.47	4.90	-4.26	4.84	-4.46
4.18	-4.91	-4.36	-4.49	-4.70	-4.05	-4.39	-4.16	4.52	4.11	-4.08	4.97	4.20	4.21	4.04	-4.97	4.27	4.09
-4.28	-4.42	-4.14	-4.25	4.56	-4.62	-4.11	4.39	4.12	-4.26	-4.53	-4.79	-4.02	4.49	-4.66	-4.16	-4.33	4.41
-4.58	-4.25	-4.48	4.49	-4.00	-4.71	-4.41	4.97	4.11	4.41	-4.26	-4.13	-4.23	-4.80	4.68	-4.92	-4.53	4.70
-4.33	-4.16	-4.47	4.17	-4.29	-4.20	-4.56	4.74	4.48	4.44	-4.71	-4.37	-4.64	-4.71	4.29	-4.87	-4.53	4.63
-4.01	-4.54	-4.24	4.19	-4.42	-4.56	-4.87	-4.95	4.74	4.76	-4.16	-4.80	-4.05	4.15	-4.80	-4.44	-4.45	4.47
-4.37	-4.15	-4.28	-4.99	-4.84	-4.92	4.20	-4.37	4.97	4.60	-4.47	-4.32	-4.69	-4.13	-4.27	-4.06	4.40	-4.57
-4.58	-4.64	-4.05	-4.34	-4.22	-4.12	-4.29	-4.02	4.03	4.59	-4.38	-4.34	-4.11	-4.13	-4.20	-4.12	-4.34	4.61
