-4.50	-4.50	-4.50	4.50	-4.50	-4.50	-4.50	4.50	4.50	4.50	-4.50	-4.50	-4.50	-4.50	4.50	-4.50	-4.50	4.50
-4.50	-4.50	-4.50	-4.50	4.50	-4.50	-4.50	-4.50	4.50	4.50	-4.50	-4.50	-4.50	-4.50	4.50	-4.50	-4.50	4.50
-4.50	-4.50	-4.50	-4.50	4.50	-4.50	-4.50	4.50	-4.50	4.50	-4.50	-4.50	-4.50	4.50	-4.50	-4.50	-4.50	4.50
-4.50	-4.50	-4.50	-4.50	4.50	-4.50	-4.50	4.50	4.50	-4.50	-4.50	-4.50	-4.50	4.50	-4.50	-4.50	-4.50	4.50
-4.50	-4.50	-4.50	-4.50	4.50	-4.50	-4.50	4.50	4.50	4.50	-4.50	-4.50	-4.50	4.50	-4.50	-4.50	-4.50	4.50
-4.50	-4.50	-4.50	4.50	4.50	-4.50	-4.50	-4.50	4.50	4.50	-4.50	-4.50	-4.50	4.50	4.50	-4.50	-4.50	4.50
-4.50	-4.50	-4.50	4.50	4.50	-4.50	-4.50	4.50	-4.50	4.50	-4.50	-4.50	-4.50	-4.50	-4.50	-4.50	-4.50	4.50
-4.50	-4.50	-4.50	4.50	4.50	-4.50	-4.50	4.50	4.50	-4.50	-4.50	-4.50	-4.50	-4.50	-4.50	-4.50	-4.50	4.50
-4.50	-4.50	-4.50	4.50	4.50	-4.50	-4.50	4.50	4.50	4.50	-4.50	-4.50	-4.50	-4.50	-4.50	-4.50	-4.50	4.50
-4.50	-4.50	-4.50	-4.50	-4.50	4.50	-4.50	4.50	4.50	-4.50	4.50	-4.50	-4.50	4.50	4.50	-4.50	4.50	-4.50
-4.50	-4.50	-4.50	-4.50	-4.50	-4.50	4.50	-4.50	4.50	4.50	-4.50	-4.50	-4.50	-4.50	-4.50	-4.50	4.50	-4.50
-4.50	-4.50	-4.50	-4.50	-4.50	-4.50	4.50	4.50	-4.50	4.50	-4.50	-4.50	-4.50	-4.50	-4.50	-4.50	4.50	-4.50
-4.50	-4.50	-4.50	-4.50	-4.50	-4.50	4.50	4.50	4.50	-4.50	-4.50	-4.50	-4.50	4.50	4.50	-4.50	-4.50	4.50
4.50	-4.50	-4.50	-4.50	-4.50	-4.50	-4.50	4.50	4.50	-4.50	-4.50	4.50	4.50	4.50	4.50	-4.50	4.50	4.50
4.50	-4.50	4.50	-4.50	-4.50	-4.50	-4.50	-4.50	-4.50	-4.50	-4.50	4.50	4.50	4.50	4.50	-4.50	4.50	4.50
4.50	-4.50	4.50	-4.50	-4.50	-4.50	-4.50	-4.50	-4.50	4.50	-4.50	4.50	4.50	4.50	4.50	-4.50	4.50	4.50
4.50	-4.50	4.50	-4.50	-4.50	-4.50	-4.50	-4.50	4.50	-4.50	-4.50	4.50	4.50	4.50	4.50	-4.50	4.50	4.50
4.50	-4.50	4.50	-4.50	-4.50	-4.50	-4.50	4.50	-4.50	-4.50	-4.50	4.50	4.50	4.50	4.50	-4.50	4.50	4.50
4.50	-4.50	-4.50	4.50	-4.50	-4.50	-4.50	4.50	4.50	-4.50	-4.50	4.50	4.50	-4.50	4.50	-4.50	4.50	4.50
4.50	-4.50	-4.50	-4.50	4.50	4.50	-4.50	4.50	4.50	-4.50	4.50	4.50	4.50	4.50	-4.50	-4.50	4.50	4.50
4.50	-4.50	-4.50	-4.50	-4.50	-4.50	4.50	4.50	4.50	-4.50	-4.50	4.50	4.50	4.50	4.50	-4.50	4.50	-4.50
4.50	-4.50	4.50	-4.50	-4.50	-4.50	4.50	-4.50	-4.50	-4.50	-4.50	4.50	4.50	4.50	4.50	-4.50	-4.50	4.50
4.50	-4.50	4.50	-4.50	-4.50	-4.50	4.50	-4.50	-4.50	4.50	-4.50	4.50	4.50	4.50	4.50	-4.50	4.50	-4.50
4.50	-4.50	4.50	-4.50	-4.50	-4.50	4.50	-4.50	4.50	-4.50	-4.50	4.50	4.50	4.50	4.50	-4.50	-4.50	4.50
4.50	-4.50	4.50	-4.50	-4.50	-4.50	4.50	4.50	-4.50	-4.50	-4.50	4.50	4.50	4.50	4.50	-4.50	4.50	-4.50
4.50	-4.50	-4.50	4.50	-4.50	-4.50	4.50	4.50	4.50	-4.50	-4.50	4.50	4.50	-4.50	4.50	-4.50	-4.50	4.50
4.50	-4.50	-4.50	-4.50	4.50	4.50	4.50	4.50	4.50	-4.50	4.50	4.50	4.50	4.50	-4.50	-4.50	4.50	-4.50
-4.50	-4.50	-4.50	4.50	4.50	-4.50	4.50	-4.50	4.50	4.50	-4.50	-4.50	-4.50	4.50	4.50	-4.50	4.50	-4.50
-4.50	-4.50	-4.50	4.50	4.50	4.50	4.50	-4.50	4.50	4.50	4.50	-4.50	-4.50	4.50	4.50	-4.50	4.50	-4.50
-4.50	-4.50	4.50	4.50	4.50	4.50	4.50	-4.50	-4.50	4.50	4.50	-4.50	-4.50	4.50	4.50	-4.50	4.50	-4.50
-4.16	-4.96	-4.46	-4.28	-4.49	-4.98	-4.69	4.48	4.03	-4.01	-4.37	-4.92	-4.89	4.21	4.62	-4.99	4.93	-4.92
-4.88	-4.90	-4.54	-4.42	-4.37	-4.94	-4.51	4.09	-4.92	4.15	-4.07	-4.60	-4.67	4.54	4.25	-4.67	-4.36	4.42
-4.75	-4.40	-5.00	-4.05	-4.39	-4.54	-4.44	4.28	4.83	4.57	-4.07	-4.50	-4.06	4.17	5.00	4.22	4.07	4.24
-4.23	-4.16	-4.67	-4.75	-4.98	-4.64	-4.90	-4.91	4.91	4.67	-4.77	-4.17	-4.88	-4.54	-4.71	-4.03	-4.88	4.45
4.64	-4.45	-4.64	-4.42	-4.95	-4.76	-4.59	4.15	4.37	-4.84	-4.55	4.59	4.63	4.80	4.51	-4.85	4.27	4.00
4.69	-4.64	-4.16	-4.31	-4.59	-4.36	-4.67	4.53	-4.13	4.30	-4.36	4.75	4.58	4.07	4.57	-4.04	4.75	4.44
4.31	-4.32	-4.68	-4.03	-4.75	-4.90	-4.49	-4.58	4.22	4.51	-4.97	4.60	4.66	4.91	4.45	-4.58	4.56	4.50
4.12	-4.95	-4.19	-4.11	-4.84	-4.13	-4.64	4.03	4.77	4.07	-4.08	4.97	4.36	4.83	4.91	-4.25	4.43	4.78
-4.72	4.87	-4.76	-4.11	-4.76	-4.12	-4.83	4.45	4.49	-4.36	-4.99	4.43	-4.86	4.87	4.31	-4.20	4.59	4.99
-4.17	4.77	-4.04	-4.33	-4.35	-4.18	-4.70	4.61	-4.69	4.28	-4.36	4.53	-4.23	4.46	4.11	-4.09	4.78	4.65
-4.19	4.71	-4.98	-4.35	-4.92	-4.43	-4.28	-4.31	4.35	4.86	-4.31	4.64	-4.94	4.86	4.63	-4.53	4.40	4.42
-4.85	4.52	-4.89	-4.82	-4.79	-4.57	-4.56	4.89	4.63	4.73	-4.93	4.09	-4.95	4.26	4.29	-4.42	4.46	4.20
-4.13	-4.53	4.45	-4.54	-4.61	-4.23	-4.74	-4.16	-4.26	-4.67	-4.17	-4.84	-4.21	4.60	4.16	-4.17	4.63	-4.60
-4.15	-4.98	4.56	-4.45	-4.69	-4.16	-4.37	-4.60	-4.79	4.59	-4.57	-4.74	-4.32	4.72	4.01	-4.12	4.92	-4.13
-4.94	-4.46	4.15	-4.14	-4.68	-4.55	-4.64	-4.70	4.28	-4.87	-4.32	-4.90	-4.78	4.57	4.95	-4.54	4.22	-4.93
-4.21	-4.87	4.69	-4.31	-4.54	-4.22	-4.27	4.92	-4.06	-4.80	-4.49	-4.01	-4.86	4.96	4.67	-4.32	4.32	-4.80
-4.59	-4.64	-4.85	4.48	-4.11	-4.39	-4.60	-4.77	4.63	4.41	-4.14	-4.30	-4.59	4.09	-4.04	-4.99	-4.54	4.79
-4.44	-4.67	-4.77	4.26	-4.04	-4.12	-4.01	4.62	-4.65	4.43	-4.02	-4.38	-4.38	-4.47	4.69	-4.12	-4.02	4.34
-4.23	-4.91	-4.68	4.71	-4.09	-4.88	-4.74	4.54	4.66	-4.45	-4.93	-4.28	-4.22	-4.51	4.33	-4.71	-4.24	4.61
-4.53	-4.27	-4.70	4.89	-4.11	-4.87	-4.27	4.27	4.71	4.42	-4.83	-4.58	-4.15	-4.45	4.01	-4.64	-4.28	4.71
-4.31	-4.06	-4.95	-4.36	4.79	-4.33	-4.18	-4.47	4.25	4.43	-4.03	-4.46	-4.50	-4.37	4.83	-4.68	-4.74	4.40
-4.42	-4.16	-4.40	-4.29	4.93	-4.80	-4.00	4.36	-4.83	4.47	-4.33	-4.15	-4.90	4.13	-4.36	-4.67	-4.63	4.48
-4.57	-4.09	-4.81	-4.06	4.11	-4.05	-4.20	4.03	4.38	-4.49	-4.47	-4.73	-4.23	4.59	-4.20	-4.12	-4.16	4.93
-4.51	-4.79	-4.53	-4.31	4.19	-4.34	-4.17	4.27	4.53	4.11	-4.76	-4.32	-4.59	4.37	-4.56	-4.53	-4.70	4.89
-4.52	-4.12	-4.81	4.46	4.83	-4.21	-4.09	-4.17	4.14	4.46	-4.76	-4.77	-4.95	4.97	4.35	-4.76	-4.81	4.74
-4.30	-4.75	-4.23	4.56	4.38	-4.13	-4.04	4.42	-4.83	4.29	-4.92	-4.10	-4.70	-4.58	-4.96	-4.25	-4.63	4.08
-4.02	-4.81	-4.67	4.40	4.91	-4.40	-4.47	4.54	4.07	-4.87	-4.77	-4.25	-4.26	-4.86	-4.11	-4.66	-4.23	4.08
-4.12	-4.84	-4.77	4.97	4.41	-4.21	-4.33	4.73	4.35	4.68	-4.21	-4.47	-4.61	-4.02	-4.41	-4.90	-4.28	4.22
-4.98	-4.53	-4.24	-4.41	-4.75	4.27	-4.26	4.63	4.99	-4.62	4.24	-4.49	-4.28	4.53	4.97	-4.58	4.58	-4.70
-4.24	-4.43	-4.45	-4.29	-4.58	-4.27	4.84	-4.98	4.13	4.46	-4.24	-4.55	-4.05	-4.60	-4.98	-4.21	4.14	-4.57
-4.39	-4.67	-4.29	-4.50	-4.16	-4.61	4.19	4.79	-4.44	4.93	-4.30	-4.53	-4.80	-4.79	-4.59	-4.34	4.72	-4.18
-4.97	-4.03	-4.64	-4.97	-4.96	-4.05	4.88	5.00	4.21	-4.60	-4.95	-4.97	-4.96	4.33	4.92	-4.78	-4.14	4.23
4.20	-4.98	-4.94	-4.64	-4.17	-4.10	-4.76	4.95	4.47	-4.42	-4.69	4.77	4.83	4.94	4.86	-4.45	4.64	4.91
4.66	-4.93	4.67	-4.91	-4.38	-4.32	-4.99	-4.72	-4.26	-4.42	-4.24	4.82	4.01	4.14	4.17	-4.17	4.22	4.99
4.26	-4.02	4.88	-4.70	-4.06	-4.82	-4.91	-4.79	-4.19	4.66	-4.17	4.27	4.52	4.88	4.22	-4.42	4.06	4.67
4.95	-4.16	4.23	-4.62	-4.20	-4.62	-4.60	-4.51	4.54	-4.40	-4.69	4.94	4.05	4.19	4.28	-4.18	4.69	4.87
4.29	-4.76	4.81	-4.22	-4.21	-4.56	-4.96	4.18	-4.69	-4.70	-4.68	4.85	4.81	4.83	4.23	-4.62	4.40	4.02
4.75	-4.73	-4.31	4.29	-4.27	-4.47	-4.17	4.33	4.71	-5.00	-4.06	4.38	4.51	-4.22	4.34	-4.04	4.57	4.06
4.95	-4.98	-4.77	-4.31	4.71	4.98	-4.58	4.21	4.26	-4.16	4.39	4.57	4.35	4.21	-4.53	-4.16	4.28	4.62
4.69	-4.96	-4.65	-4.89	-4.50	-4.51	4.96	4.27	4.13	-4.67	-4.11	4.74	4.21	4.57	4.05	-4.36	4.37	-4.64
4.21	-4.12	4.04	-4.60	-4.49	-4.54	4.13	-4.92	-4.74	-4.41	-4.14	4.02	4.90	4.42	4.28	-4.43	-4.54	4.30
4.11	-4.67	4.88	-4.64	-4.15	-4.18	4.67	-4.96	-4.40	4.19	-4.16	4.68	4.42	4.08	4.46	-4.77	4.76	-4.76
4.85	-4.46	4.46	-4.50	-4.49	-4.73	4.33	-4.47	4.32	-4.05	-4.41	4.73	4.73	4.23	4.26	-4.75	-4.02	4.36
4.25	-4.89	4.51	-4.77	-4.24	-4.81	4.20	4.46	-4.61	-4.77	-4.31	4.51	4.01	4.85	4.02	-4.81	4.91	-4.54
4.36	-4.74	-4.66	4.88	-4.25	-4.65	4.59	4.01	4.05	-4.42	-4.34	4.90	4.23	-4.74	4.53	-4.11	-4.46	4.98
4.40	-4.69	-4.24	-4.62	4.22	4.20	4.75	4.31	4.68	-4.03	4.37	4.27	4.15	4.98	-4.73	-4.57	4.79	-4.60
-4.78	-4.44	-5.00	4.01	4.08	-4.74	4.40	-4.87	4.13	4.78	-4.54	-4.42	-4.09	4.69	4.57	-4.65	4.83	-4.12
-4.13	-4.35	-4.66	4.09	4.58	4.17	4.86	-4.25	4.36	4.45	4.90	-4.03	-4.37	4.94	4.53	-4.61	4.22	-4.64
-4.22	-4.83	4.60	4.37	4.31	4.95	4.52	-4.12	-4.53	4.48	4.99	-4.92	-4.09	4.45	4.78	-4.51	4.59	-4.56
																	
																	
